id_produk,minggu,tanggal_transaksi,current_event,id_toko,harga_promosi,diskon,margin_promosi,hari_jual,kedaluwarsa
P0036130,6,2023-02-09,Hari Biasa,4,30400,0.0,0.2138,121,244
P0039621,6,2023-02-09,Hari Biasa,4,4200,0.0,0.1905,41,324
P0043992,6,2023-02-09,Hari Biasa,4,12100,0.0,0.1322,110,255
P0043934,6,2023-02-09,Hari Biasa,4,5269,0.3907,0.07,6,4
P0037535,6,2023-02-09,Hari Biasa,4,17400,0.0,0.1379,50,315
P0040107,6,2023-02-09,Hari Biasa,4,3300,0.0,0.1515,174,191
P0040596,6,2023-02-09,Hari Biasa,4,20200,0.0,0.1386,41,324
P0047445,6,2023-02-09,Hari Biasa,4,14150,0.0,0.159,154,211
P0051494,6,2023-02-09,Hari Biasa,5,19550,0.0,0.1714,84,281
P0051402,6,2023-02-09,Hari Biasa,5,4600,0.0,0.1957,80,285
P0052865,6,2023-02-09,Hari Biasa,5,4500,0.0,0.1778,116,249
P0054173,6,2023-02-09,Hari Biasa,5,4000,0.0,0.225,21,344
P0049689,6,2023-02-09,Hari Biasa,5,7400,0.0,0.1622,174,191
P0056072,6,2023-02-09,Hari Biasa,5,7100,0.0,0.169,1,9
P0053630,6,2023-02-09,Hari Biasa,5,13200,0.0,0.1364,30,335
P0052046,6,2023-02-09,Hari Biasa,5,21000,0.0,0.2095,105,260
P0054598,6,2023-02-09,Hari Biasa,5,13123,0.3312,0.0322,3,7
P0053766,6,2023-02-09,Hari Biasa,5,6000,0.0,0.1333,19,346
P0050645,6,2023-02-09,Hari Biasa,5,11600,0.0,0.1983,147,218
P0051519,6,2023-02-09,Hari Biasa,5,5800,0.0,0.1897,58,307
P0053932,6,2023-02-09,Hari Biasa,5,14600,0.0,0.1438,93,272
P0049416,6,2023-02-09,Hari Biasa,5,23350,0.0,0.2077,115,250
P0050838,6,2023-02-09,Hari Biasa,5,11550,0.0,0.1342,64,301
P0053721,6,2023-02-09,Hari Biasa,5,6900,0.0,0.1449,133,232
P0056516,6,2023-02-09,Hari Biasa,5,20737,0.4199,0.0066,7,3
P0052843,6,2023-02-09,Hari Biasa,5,59800,0.0,0.194,130,235
P0052162,6,2023-02-09,Hari Biasa,5,14400,0.0,0.2222,118,247
P0049759,6,2023-02-09,Hari Biasa,5,2150,0.0,0.2093,1,9
P0051971,6,2023-02-09,Hari Biasa,5,18300,0.0,0.1694,162,203
P0050896,6,2023-02-09,Hari Biasa,5,23800,0.0,0.1597,178,187
P0053808,6,2023-02-09,Hari Biasa,5,8700,0.0,0.2184,74,291
P0050309,6,2023-02-09,Hari Biasa,5,21750,0.0,0.1356,34,331
P0053965,6,2023-02-09,Hari Biasa,5,4151,0.3798,0.0364,3,7
P0056351,6,2023-02-09,Hari Biasa,5,6150,0.0,0.187,56,309
P0053132,6,2023-02-09,Hari Biasa,5,11200,0.0,0.1429,145,220
P0051122,6,2023-02-09,Hari Biasa,5,3500,0.0,0.1714,70,295
P0056130,6,2023-02-09,Hari Biasa,5,6550,0.0,0.145,28,337
P0050552,6,2023-02-09,Hari Biasa,5,21750,0.0,0.1632,171,194
P0050831,6,2023-02-09,Hari Biasa,5,12600,0.0,0.1508,168,197
P0053544,6,2023-02-09,Hari Biasa,5,18800,0.0,0.2128,124,241
P0055319,6,2023-02-09,Hari Biasa,5,3200,0.0,0.1875,150,215
P0055761,6,2023-02-09,Hari Biasa,5,13950,0.0,0.1685,93,272
P0056046,6,2023-02-09,Hari Biasa,5,10000,0.0,0.22,49,316
P0053914,6,2023-02-09,Hari Biasa,5,39950,0.0,0.204,89,276
P0049532,6,2023-02-09,Hari Biasa,5,4350,0.0,0.1264,51,314
P0052751,6,2023-02-09,Hari Biasa,5,32900,0.0,0.1672,77,288
P0052134,6,2023-02-09,Hari Biasa,5,34200,0.0,0.2076,54,311
P0053083,6,2023-02-09,Hari Biasa,5,3900,0.0,0.1795,110,255
P0053593,6,2023-02-09,Hari Biasa,5,17800,0.0,0.2247,46,319
P0053719,6,2023-02-09,Hari Biasa,5,26000,0.0,0.1577,108,257
P0053906,6,2023-02-09,Hari Biasa,5,12800,0.0,0.1328,46,319
P0051526,6,2023-02-09,Hari Biasa,5,22400,0.0,0.2188,122,243
P0052643,6,2023-02-09,Hari Biasa,5,5000,0.0,0.2,164,201
P0052238,6,2023-02-09,Hari Biasa,5,26200,0.0,0.2023,90,275
P0055082,6,2023-02-09,Hari Biasa,5,53800,0.0,0.1914,126,239
P0049600,6,2023-02-09,Hari Biasa,5,5200,0.0,0.2115,2,8
P0049531,6,2023-02-09,Hari Biasa,5,4900,0.0,0.2245,31,334
P0051794,6,2023-02-09,Hari Biasa,5,7297,0.4655,0.027,5,5
P0052896,6,2023-02-09,Hari Biasa,5,19750,0.0,0.1899,171,194
P0055185,6,2023-02-09,Hari Biasa,5,9950,0.0,0.2261,152,213
P0055902,6,2023-02-09,Hari Biasa,5,22722,0.4672,0.0098,7,3
P0049435,6,2023-02-09,Hari Biasa,5,7100,0.0,0.169,1,9
P0052457,6,2023-02-09,Hari Biasa,5,23150,0.0,0.2052,173,192
P0053959,6,2023-02-09,Hari Biasa,5,47300,0.0,0.2051,88,277
P0051030,6,2023-02-09,Hari Biasa,5,79800,0.0,0.1805,33,332
P0050519,6,2023-02-09,Hari Biasa,5,23800,0.0,0.1849,157,208
P0052184,6,2023-02-09,Hari Biasa,5,3700,0.0,0.1351,73,292
P0053464,6,2023-02-09,Hari Biasa,5,2550,0.0,0.1373,101,264
P0049936,6,2023-02-09,Hari Biasa,5,16100,0.0,0.1615,180,185
P0050395,6,2023-02-09,Hari Biasa,5,25950,0.0,0.1522,67,298
P0053475,6,2023-02-09,Hari Biasa,5,10950,0.0,0.1689,158,207
P0050281,6,2023-02-09,Hari Biasa,5,23800,0.0,0.1849,93,272
P0053780,6,2023-02-09,Hari Biasa,5,39000,0.0,0.2,81,284
P0050437,6,2023-02-09,Hari Biasa,5,2700,0.0,0.1852,86,279
P0051443,6,2023-02-09,Hari Biasa,5,9800,0.0,0.1327,55,310
P0050918,6,2023-02-09,Hari Biasa,5,15900,0.0,0.195,2,8
P0054020,6,2023-02-09,Hari Biasa,5,16150,0.0,0.1455,100,265
P0051075,6,2023-02-09,Hari Biasa,5,28200,0.0,0.1773,178,187
P0055608,6,2023-02-09,Hari Biasa,5,60400,0.0,0.207,82,283
P0050730,6,2023-02-09,Hari Biasa,5,29150,0.0,0.1527,120,245
P0052754,6,2023-02-09,Hari Biasa,5,9000,0.0,0.1778,86,279
P0050719,6,2023-02-09,Hari Biasa,5,37800,0.0,0.2037,15,350
P0050501,6,2023-02-09,Hari Biasa,5,21600,0.0,0.2222,149,216
P0054723,6,2023-02-09,Hari Biasa,5,31800,0.0,0.1792,125,240
P0056199,6,2023-02-09,Hari Biasa,5,11100,0.0,0.2252,96,269
P0052523,6,2023-02-09,Hari Biasa,5,11000,0.0,0.1364,84,281
P0052522,6,2023-02-09,Hari Biasa,5,41350,0.0,0.2213,50,315
P0055874,6,2023-02-09,Hari Biasa,5,14400,0.0,0.1458,89,276
P0051456,6,2023-02-09,Hari Biasa,5,10950,0.0,0.2237,74,291
P0051930,6,2023-02-09,Hari Biasa,5,57100,0.0,0.2294,77,288
P0056299,6,2023-02-09,Hari Biasa,5,7200,0.0,0.2222,97,268
P0052766,6,2023-02-09,Hari Biasa,5,10950,0.0,0.2237,126,239
P0052210,6,2023-02-09,Hari Biasa,5,13100,0.0,0.1374,94,271
P0053356,6,2023-02-09,Hari Biasa,5,4350,0.0,0.2184,165,200
P0053104,6,2023-02-09,Hari Biasa,5,18800,0.0,0.1862,122,243
P0003515,6,2023-02-10,Promo Akhir Pekan,1,5481,0.1552,0.0513,132,233
P0000514,6,2023-02-10,Promo Akhir Pekan,1,27034,0.1828,0.0124,18,347
P0006781,6,2023-02-10,Promo Akhir Pekan,1,19400,0.0696,0.1598,63,302
P0007533,6,2023-02-10,Promo Akhir Pekan,1,11200,0.1058,0.0536,57,308
P0002553,6,2023-02-10,Promo Akhir Pekan,1,32100,0.1516,0.0779,79,286
P0005978,6,2023-02-10,Promo Akhir Pekan,1,7525,0.1887,0.0432,150,215
P0003490,6,2023-02-10,Promo Akhir Pekan,1,6776,0.4156,0.0702,4,6
P0000057,6,2023-02-10,Promo Akhir Pekan,1,7800,0.1565,0.0769,174,191
P0000455,6,2023-02-10,Promo Akhir Pekan,1,5700,0.1359,0.0526,61,304
P0003534,6,2023-02-10,Promo Akhir Pekan,1,9300,0.1031,0.1183,102,263
P0004227,6,2023-02-10,Promo Akhir Pekan,1,19800,0.1071,0.101,174,191
P0003811,6,2023-02-10,Promo Akhir Pekan,1,19800,0.0703,0.1414,94,271
P0002467,6,2023-02-10,Promo Akhir Pekan,1,17637,0.4897,0.0134,3,7
P0007196,6,2023-02-10,Promo Akhir Pekan,1,3243,0.3723,0.1058,5,5
P0006266,6,2023-02-10,Promo Akhir Pekan,1,1629,0.406,0.1406,7,3
P0008989,6,2023-02-10,Promo Akhir Pekan,1,10600,0.053,0.1415,116,249
P0001862,6,2023-02-10,Promo Akhir Pekan,1,11900,0.1692,0.0252,175,190
P0004089,6,2023-02-10,Promo Akhir Pekan,1,5400,0.1327,0.1111,117,248
P0002062,6,2023-02-10,Promo Akhir Pekan,1,64008,0.179,0.0032,20,345
P0007307,6,2023-02-10,Promo Akhir Pekan,1,2000,0.101,0.05,125,240
P0002326,6,2023-02-10,Promo Akhir Pekan,1,47800,0.1378,0.0356,132,233
P0001003,6,2023-02-10,Promo Akhir Pekan,1,7100,0.1115,0.0563,85,280
P0006872,6,2023-02-10,Promo Akhir Pekan,1,5000,0.0599,0.14,121,244
P0005538,6,2023-02-10,Promo Akhir Pekan,1,21500,0.1254,0.0372,34,331
P0005873,6,2023-02-10,Promo Akhir Pekan,1,14600,0.1183,0.0959,108,257
P0005604,6,2023-02-10,Promo Akhir Pekan,1,14200,0.0567,0.0775,76,289
P0008746,6,2023-02-10,Promo Akhir Pekan,1,16600,0.0986,0.1205,29,336
P0007875,6,2023-02-10,Promo Akhir Pekan,1,8000,0.1714,0.05,160,205
P0007780,6,2023-02-10,Promo Akhir Pekan,1,5946,0.3315,0.0582,6,4
P0003197,6,2023-02-10,Promo Akhir Pekan,1,4900,0.089,0.0816,15,350
P0004172,6,2023-02-10,Promo Akhir Pekan,1,25500,0.0559,0.1804,2,8
P0001487,6,2023-02-10,Promo Akhir Pekan,1,17987,0.1759,0.0215,115,250
P0003409,6,2023-02-10,Promo Akhir Pekan,1,26900,0.1585,0.0855,1,9
P0002362,6,2023-02-10,Promo Akhir Pekan,1,2379,0.4407,0.1593,5,5
P0003058,6,2023-02-10,Promo Akhir Pekan,1,17200,0.1411,0.1047,136,229
P0006184,6,2023-02-10,Promo Akhir Pekan,1,10146,0.1649,0.0242,168,197
P0004148,6,2023-02-10,Promo Akhir Pekan,1,12700,0.0582,0.1181,111,254
P0001416,6,2023-02-10,Promo Akhir Pekan,1,12900,0.0531,0.1395,143,222
P0005202,6,2023-02-10,Promo Akhir Pekan,1,24200,0.068,0.1074,88,277
P0006830,6,2023-02-10,Promo Akhir Pekan,1,18900,0.1754,0.0529,129,236
P0000153,6,2023-02-10,Promo Akhir Pekan,1,9600,0.144,0.0833,156,209
P0003063,6,2023-02-10,Promo Akhir Pekan,1,29129,0.4189,0.0113,3,7
P0001632,6,2023-02-10,Promo Akhir Pekan,1,25900,0.0986,0.1158,91,274
P0005580,6,2023-02-10,Promo Akhir Pekan,1,10400,0.1285,0.0481,44,321
P0004257,6,2023-02-10,Promo Akhir Pekan,1,10900,0.0954,0.0459,80,285
P0002921,6,2023-02-10,Promo Akhir Pekan,1,8000,0.0758,0.075,112,253
P0006858,6,2023-02-10,Promo Akhir Pekan,1,8800,0.0846,0.0909,175,190
P0002916,6,2023-02-10,Promo Akhir Pekan,1,30888,0.3612,0.0061,5,5
P0002842,6,2023-02-10,Promo Akhir Pekan,1,30947,0.4763,0.0048,4,6
P0006075,6,2023-02-10,Promo Akhir Pekan,1,6900,0.1559,0.0435,122,243
P0002099,6,2023-02-10,Promo Akhir Pekan,1,39961,0.1791,0.004,38,327
P0005723,6,2023-02-10,Promo Akhir Pekan,1,10500,0.1005,0.0857,40,325
P0003402,6,2023-02-10,Promo Akhir Pekan,1,19500,0.0977,0.0974,26,339
P0004227,6,2023-02-10,Promo Akhir Pekan,1,18700,0.1568,0.0481,53,312
P0004153,6,2023-02-10,Promo Akhir Pekan,1,42600,0.1006,0.0892,30,335
P0001068,6,2023-02-10,Promo Akhir Pekan,1,11400,0.1394,0.1053,99,266
P0002889,6,2023-02-10,Promo Akhir Pekan,1,1932,0.3379,0.0683,4,6
P0004154,6,2023-02-10,Promo Akhir Pekan,1,3509,0.1678,0.1166,50,315
P0003846,6,2023-02-10,Promo Akhir Pekan,1,5100,0.1151,0.0392,2,8
P0009049,6,2023-02-10,Promo Akhir Pekan,1,2700,0.0663,0.1481,31,334
P0007418,6,2023-02-10,Promo Akhir Pekan,1,2400,0.0511,0.125,2,8
P0008213,6,2023-02-10,Promo Akhir Pekan,1,1605,0.307,0.0654,5,5
P0006113,6,2023-02-10,Promo Akhir Pekan,1,3700,0.0702,0.1622,74,291
P0002805,6,2023-02-10,Promo Akhir Pekan,1,5500,0.1519,0.0364,129,236
P0008381,6,2023-02-10,Promo Akhir Pekan,1,3425,0.1795,0.0949,67,298
P0005074,6,2023-02-10,Promo Akhir Pekan,1,13200,0.1796,0.0152,123,242
P0005329,6,2023-02-10,Promo Akhir Pekan,1,8400,0.1819,0.0476,44,321
P0002106,6,2023-02-10,Promo Akhir Pekan,1,16100,0.0503,0.0994,2,8
P0008127,6,2023-02-10,Promo Akhir Pekan,1,14790,0.4293,0.0331,6,4
P0001374,6,2023-02-10,Promo Akhir Pekan,1,33000,0.0663,0.1455,107,258
P0001495,6,2023-02-10,Promo Akhir Pekan,1,22353,0.1911,0.0068,28,337
P0008031,6,2023-02-10,Promo Akhir Pekan,1,9500,0.0705,0.0947,138,227
P0006996,6,2023-02-10,Promo Akhir Pekan,1,10174,0.1944,0.0171,66,299
P0002577,6,2023-02-10,Promo Akhir Pekan,1,6600,0.0531,0.1364,29,336
P0003375,6,2023-02-10,Promo Akhir Pekan,1,19200,0.0768,0.1354,164,201
P0008146,6,2023-02-10,Promo Akhir Pekan,1,6937,0.4509,0.0486,4,6
P0002865,6,2023-02-10,Promo Akhir Pekan,1,2795,0.3075,0.1055,5,5
P0004075,6,2023-02-10,Promo Akhir Pekan,1,4841,0.1942,0.0498,36,329
P0007410,6,2023-02-10,Promo Akhir Pekan,1,21300,0.1957,0.0094,175,190
P0004703,6,2023-02-10,Promo Akhir Pekan,1,6900,0.0621,0.087,179,186
P0009024,6,2023-02-10,Promo Akhir Pekan,1,14200,0.0926,0.0563,61,304
P0006635,6,2023-02-10,Promo Akhir Pekan,1,26597,0.141,0.0187,79,286
P0003388,6,2023-02-10,Promo Akhir Pekan,1,7300,0.1528,0.0548,152,213
P0002632,6,2023-02-10,Promo Akhir Pekan,1,9300,0.1616,0.0645,2,8
P0002447,6,2023-02-10,Promo Akhir Pekan,1,12500,0.1731,0.024,87,278
P0001064,6,2023-02-10,Promo Akhir Pekan,1,23158,0.1526,0.0111,150,215
P0002694,6,2023-02-10,Promo Akhir Pekan,1,3560,0.1944,0.0449,129,236
P0002670,6,2023-02-10,Promo Akhir Pekan,1,14210,0.152,0.0148,150,215
P0003042,6,2023-02-10,Promo Akhir Pekan,1,4004,0.1482,0.0759,171,194
P0003141,6,2023-02-10,Promo Akhir Pekan,1,13635,0.3752,0.0099,5,5
P0000545,6,2023-02-10,Promo Akhir Pekan,1,8300,0.1297,0.0602,119,246
P0009115,6,2023-02-10,Promo Akhir Pekan,1,37400,0.1547,0.0802,32,333
P0003021,6,2023-02-10,Promo Akhir Pekan,1,12600,0.0793,0.1429,2,8
P0003518,6,2023-02-10,Promo Akhir Pekan,1,41400,0.0504,0.1063,158,207
P0007040,6,2023-02-10,Promo Akhir Pekan,1,10700,0.0563,0.1402,94,271
P0003510,6,2023-02-10,Promo Akhir Pekan,1,9900,0.1368,0.0808,95,270
P0002500,6,2023-02-10,Promo Akhir Pekan,1,28700,0.1729,0.0174,43,322
P0004433,6,2023-02-10,Promo Akhir Pekan,1,58500,0.0707,0.0786,178,187
P0000892,6,2023-02-10,Promo Akhir Pekan,1,29100,0.0588,0.0859,153,212
P0007283,6,2023-02-10,Promo Akhir Pekan,1,4849,0.1755,0.072,116,249
P0000131,6,2023-02-10,Promo Akhir Pekan,1,2439,0.4184,0.139,6,4
P0008198,6,2023-02-10,Promo Akhir Pekan,1,26948,0.4738,0.0129,3,7
P0007504,6,2023-02-10,Promo Akhir Pekan,1,17600,0.1363,0.0398,20,345
P0003522,6,2023-02-10,Promo Akhir Pekan,1,19900,0.0592,0.1156,104,261
P0007116,6,2023-02-10,Promo Akhir Pekan,1,5800,0.1862,0.0517,161,204
P0001541,6,2023-02-10,Promo Akhir Pekan,1,19500,0.0583,0.159,153,212
P0005906,6,2023-02-10,Promo Akhir Pekan,1,40400,0.1427,0.099,124,241
P0000379,6,2023-02-10,Promo Akhir Pekan,1,12600,0.0702,0.1349,47,318
P0000928,6,2023-02-10,Promo Akhir Pekan,1,9174,0.1818,0.019,70,295
P0002452,6,2023-02-10,Promo Akhir Pekan,1,30130,0.1746,0.011,44,321
P0006873,6,2023-02-10,Promo Akhir Pekan,1,4076,0.1667,0.0677,36,329
P0000769,6,2023-02-10,Promo Akhir Pekan,1,27319,0.1817,0.0153,94,271
P0001827,6,2023-02-10,Promo Akhir Pekan,1,18000,0.0972,0.1444,131,234
P0007631,6,2023-02-10,Promo Akhir Pekan,1,31100,0.1608,0.0579,2,8
P0002492,6,2023-02-10,Promo Akhir Pekan,1,3500,0.0892,0.1429,72,293
P0008584,6,2023-02-10,Promo Akhir Pekan,1,4409,0.1922,0.0474,48,317
P0006280,6,2023-02-10,Promo Akhir Pekan,1,3204,0.4409,0.1261,4,6
P0003747,6,2023-02-10,Promo Akhir Pekan,1,14800,0.1561,0.0135,165,200
P0006025,6,2023-02-10,Promo Akhir Pekan,1,28200,0.0548,0.1525,106,259
P0003421,6,2023-02-10,Promo Akhir Pekan,1,11900,0.1958,0.0336,133,232
P0007503,6,2023-02-10,Promo Akhir Pekan,1,11870,0.1963,0.0312,35,330
P0007393,6,2023-02-10,Promo Akhir Pekan,1,42800,0.0642,0.1215,127,238
P0002554,6,2023-02-10,Promo Akhir Pekan,1,14785,0.4835,0.0193,3,7
P0008999,6,2023-02-10,Promo Akhir Pekan,1,21343,0.1827,0.0114,37,328
P0004181,6,2023-02-10,Promo Akhir Pekan,1,23800,0.1093,0.0378,115,250
P0001613,6,2023-02-10,Promo Akhir Pekan,1,41700,0.1112,0.1055,151,214
P0007280,6,2023-02-10,Promo Akhir Pekan,1,42700,0.137,0.0562,22,343
P0007731,6,2023-02-10,Promo Akhir Pekan,1,10471,0.1904,0.0354,139,226
P0001550,6,2023-02-10,Promo Akhir Pekan,1,30100,0.0608,0.113,175,190
P0003003,6,2023-02-10,Promo Akhir Pekan,1,5200,0.1817,0.0385,153,212
P0003081,6,2023-02-10,Promo Akhir Pekan,1,26700,0.0827,0.0974,70,295
P0008742,6,2023-02-10,Promo Akhir Pekan,1,3607,0.189,0.0574,54,311
P0008673,6,2023-02-10,Promo Akhir Pekan,1,4200,0.0934,0.0714,1,9
P0000318,6,2023-02-10,Promo Akhir Pekan,1,41100,0.1268,0.0195,42,323
P0000455,6,2023-02-10,Promo Akhir Pekan,1,5500,0.1656,0.0182,94,271
P0002698,6,2023-02-10,Promo Akhir Pekan,1,23300,0.0736,0.1245,43,322
P0000398,6,2023-02-10,Promo Akhir Pekan,1,21200,0.1198,0.0708,162,203
P0007151,6,2023-02-10,Promo Akhir Pekan,1,14000,0.0849,0.1143,29,336
P0001913,6,2023-02-10,Promo Akhir Pekan,1,20100,0.0943,0.0647,23,342
P0004349,6,2023-02-10,Promo Akhir Pekan,1,12990,0.3331,0.0146,4,6
P0004792,6,2023-02-10,Promo Akhir Pekan,1,25800,0.0548,0.1279,27,338
P0008137,6,2023-02-10,Promo Akhir Pekan,1,9642,0.4631,0.0458,7,3
P0000200,6,2023-02-10,Promo Akhir Pekan,1,23600,0.0755,0.161,101,264
P0004496,6,2023-02-10,Promo Akhir Pekan,1,7900,0.0544,0.1392,151,214
P0004331,6,2023-02-10,Promo Akhir Pekan,1,11100,0.1502,0.0631,47,318
P0004761,6,2023-02-10,Promo Akhir Pekan,1,7200,0.0567,0.1806,91,274
P0003036,6,2023-02-10,Promo Akhir Pekan,1,12500,0.1673,0.008,154,211
P0004015,6,2023-02-10,Promo Akhir Pekan,1,48000,0.1205,0.1042,23,342
P0005495,6,2023-02-10,Promo Akhir Pekan,1,33500,0.1486,0.0657,72,293
P0007123,6,2023-02-10,Promo Akhir Pekan,1,13100,0.1758,0.0611,52,313
P0001099,6,2023-02-10,Promo Akhir Pekan,1,24400,0.0627,0.1762,116,249
P0005857,6,2023-02-10,Promo Akhir Pekan,1,34200,0.1087,0.1111,149,216
P0004624,6,2023-02-10,Promo Akhir Pekan,1,22800,0.1681,0.057,33,332
P0000087,6,2023-02-10,Promo Akhir Pekan,1,3910,0.1213,0.0793,91,274
P0004817,6,2023-02-10,Promo Akhir Pekan,1,19300,0.0537,0.1244,66,299
P0002392,6,2023-02-10,Promo Akhir Pekan,1,22500,0.1845,0.0222,56,309
P0001667,6,2023-02-10,Promo Akhir Pekan,1,5800,0.0938,0.1552,152,213
P0000721,6,2023-02-10,Promo Akhir Pekan,1,26509,0.162,0.0041,66,299
P0000587,6,2023-02-10,Promo Akhir Pekan,1,5556,0.1748,0.0461,2,8
P0007555,6,2023-02-10,Promo Akhir Pekan,1,6400,0.1773,0.0469,160,205
P0002854,6,2023-02-10,Promo Akhir Pekan,1,7400,0.1236,0.0811,52,313
P0000804,6,2023-02-10,Promo Akhir Pekan,1,49701,0.1831,0.0061,29,336
P0004881,6,2023-02-10,Promo Akhir Pekan,1,28500,0.1119,0.0281,59,306
P0009000,6,2023-02-10,Promo Akhir Pekan,1,52900,0.0923,0.1096,55,310
P0001966,6,2023-02-10,Promo Akhir Pekan,1,25000,0.0929,0.04,115,250
P0006928,6,2023-02-10,Promo Akhir Pekan,1,7100,0.0704,0.1549,27,338
P0001144,6,2023-02-10,Promo Akhir Pekan,1,37000,0.0704,0.0757,166,199
P0008628,6,2023-02-10,Promo Akhir Pekan,1,19100,0.1859,0.0419,95,270
P0009232,6,2023-02-10,Promo Akhir Pekan,1,6606,0.1748,0.016,41,324
P0000540,6,2023-02-10,Promo Akhir Pekan,1,9400,0.0823,0.1596,81,284
P0006604,6,2023-02-10,Promo Akhir Pekan,1,7700,0.0961,0.1039,95,270
P0003709,6,2023-02-10,Promo Akhir Pekan,1,4697,0.1731,0.0419,118,247
P0002280,6,2023-02-10,Promo Akhir Pekan,1,48200,0.1914,0.0456,95,270
P0015668,6,2023-02-10,Promo Akhir Pekan,2,3900,0.1276,0.0256,82,283
P0013265,6,2023-02-10,Promo Akhir Pekan,2,4900,0.0706,0.102,133,232
P0021401,6,2023-02-10,Promo Akhir Pekan,2,37800,0.1983,0.0159,27,338
P0020047,6,2023-02-10,Promo Akhir Pekan,2,20600,0.1109,0.0291,125,240
P0018624,6,2023-02-10,Promo Akhir Pekan,2,13000,0.1553,0.0538,179,186
P0017829,6,2023-02-10,Promo Akhir Pekan,2,12100,0.1185,0.0826,58,307
P0017200,6,2023-02-10,Promo Akhir Pekan,2,7300,0.0514,0.1781,143,222
P0019133,6,2023-02-10,Promo Akhir Pekan,2,11900,0.0546,0.1261,109,256
P0017562,6,2023-02-10,Promo Akhir Pekan,2,7200,0.0882,0.0972,120,245
P0013736,6,2023-02-10,Promo Akhir Pekan,2,27436,0.191,0.0122,141,224
P0009369,6,2023-02-10,Promo Akhir Pekan,2,18453,0.1502,0.0083,53,312
P0019249,6,2023-02-10,Promo Akhir Pekan,2,8800,0.0697,0.0795,61,304
P0015845,6,2023-02-10,Promo Akhir Pekan,2,11500,0.1612,0.0696,2,8
P0017967,6,2023-02-10,Promo Akhir Pekan,2,18600,0.051,0.1022,65,300
P0020212,6,2023-02-10,Promo Akhir Pekan,2,23000,0.1028,0.0957,82,283
P0018462,6,2023-02-10,Promo Akhir Pekan,2,10300,0.0508,0.1748,41,324
P0014447,6,2023-02-10,Promo Akhir Pekan,2,14400,0.1393,0.1042,114,251
P0014692,6,2023-02-10,Promo Akhir Pekan,2,5400,0.0808,0.0556,60,305
P0013968,6,2023-02-10,Promo Akhir Pekan,2,5700,0.1066,0.1053,1,9
P0017510,6,2023-02-10,Promo Akhir Pekan,2,32100,0.053,0.1682,53,312
P0019879,6,2023-02-10,Promo Akhir Pekan,2,19248,0.1974,0.0181,172,193
P0020369,6,2023-02-10,Promo Akhir Pekan,2,2800,0.0526,0.1429,71,294
P0016118,6,2023-02-10,Promo Akhir Pekan,2,42000,0.1003,0.0643,128,237
P0014327,6,2023-02-10,Promo Akhir Pekan,2,15393,0.3621,0.019,6,4
P0014167,6,2023-02-10,Promo Akhir Pekan,2,6140,0.4519,0.0554,4,6
P0015687,6,2023-02-10,Promo Akhir Pekan,2,23800,0.1214,0.0756,157,208
P0012423,6,2023-02-10,Promo Akhir Pekan,2,42500,0.0703,0.1318,70,295
P0014142,6,2023-02-10,Promo Akhir Pekan,2,7660,0.4046,0.047,6,4
P0014682,6,2023-02-10,Promo Akhir Pekan,2,13019,0.1827,0.0168,77,288
P0018305,6,2023-02-10,Promo Akhir Pekan,2,21500,0.1081,0.093,64,301
P0012972,6,2023-02-10,Promo Akhir Pekan,2,4800,0.1466,0.0417,161,204
P0010833,6,2023-02-10,Promo Akhir Pekan,2,13000,0.1093,0.1154,33,332
P0021380,6,2023-02-10,Promo Akhir Pekan,2,34300,0.166,0.0292,97,268
P0016789,6,2023-02-10,Promo Akhir Pekan,2,10696,0.1897,0.0277,26,339
P0021226,6,2023-02-10,Promo Akhir Pekan,2,12500,0.136,0.072,86,279
P0014740,6,2023-02-10,Promo Akhir Pekan,2,10990,0.486,0.0173,5,5
P0019378,6,2023-02-10,Promo Akhir Pekan,2,16700,0.1125,0.0359,171,194
P0020254,6,2023-02-10,Promo Akhir Pekan,2,2200,0.0649,0.1364,102,263
P0010158,6,2023-02-10,Promo Akhir Pekan,2,5300,0.0847,0.0943,44,321
P0010660,6,2023-02-10,Promo Akhir Pekan,2,2804,0.1942,0.0371,86,279
P0017597,6,2023-02-10,Promo Akhir Pekan,2,27011,0.429,0.0115,3,7
P0012346,6,2023-02-10,Promo Akhir Pekan,2,64610,0.1849,0.0033,43,322
P0018715,6,2023-02-10,Promo Akhir Pekan,2,4500,0.1947,0.0444,171,194
P0009700,6,2023-02-10,Promo Akhir Pekan,2,12000,0.1114,0.075,32,333
P0018465,6,2023-02-10,Promo Akhir Pekan,2,25900,0.0936,0.1236,75,290
P0021421,6,2023-02-10,Promo Akhir Pekan,2,5500,0.0835,0.1455,179,186
P0019448,6,2023-02-10,Promo Akhir Pekan,2,3344,0.1704,0.1029,87,278
P0020797,6,2023-02-10,Promo Akhir Pekan,2,2700,0.0851,0.1481,79,286
P0013068,6,2023-02-10,Promo Akhir Pekan,2,12612,0.1629,0.0168,21,344
P0011368,6,2023-02-10,Promo Akhir Pekan,2,31000,0.0669,0.0871,155,210
P0016694,6,2023-02-10,Promo Akhir Pekan,2,11500,0.133,0.0957,20,345
P0015639,6,2023-02-10,Promo Akhir Pekan,2,24000,0.1459,0.1,2,8
P0015724,6,2023-02-10,Promo Akhir Pekan,2,6100,0.1219,0.0164,80,285
