id_produk,minggu,tanggal_transaksi,current_event,id_toko,harga_promosi,diskon,tipe_diskon,margin_promosi,hari_jual,kedaluwarsa
P0027844,108,2025-01-23,Hari Biasa,3,3622,0.483,Expired Discount,0.0889,2,8
P0029018,108,2025-01-23,Hari Biasa,3,11800,0.0,Tanpa Diskon,0.161,97,268
P0028296,108,2025-01-23,Hari Biasa,3,16900,0.0,Tanpa Diskon,0.1598,140,225
P0023198,108,2025-01-23,Hari Biasa,3,13400,0.0,Tanpa Diskon,0.1343,21,344
P0035749,108,2025-01-23,Hari Biasa,3,22000,0.0,Tanpa Diskon,0.1636,115,250
P0034665,108,2025-01-23,Hari Biasa,3,2400,0.0,Tanpa Diskon,0.2083,124,241
P0035965,108,2025-01-23,Hari Biasa,3,33950,0.0,Tanpa Diskon,0.2253,61,304
P0022099,108,2025-01-23,Hari Biasa,3,11350,0.0,Tanpa Diskon,0.1806,48,317
P0035954,108,2025-01-23,Hari Biasa,3,5600,0.0,Tanpa Diskon,0.1964,33,332
P0031666,108,2025-01-23,Hari Biasa,3,4998,0.4142,Expired Discount,0.0396,6,4
P0026324,108,2025-01-23,Hari Biasa,3,17600,0.0,Tanpa Diskon,0.1761,42,323
P0034362,108,2025-01-23,Hari Biasa,3,2300,0.0,Tanpa Diskon,0.2174,170,195
P0029572,108,2025-01-23,Hari Biasa,3,2176,0.3162,Expired Discount,0.1268,7,3
P0035598,108,2025-01-23,Hari Biasa,3,10383,0.3897,Expired Discount,0.0465,1,9
P0023693,108,2025-01-23,Hari Biasa,3,3350,0.0,Tanpa Diskon,0.2239,144,221
P0022408,108,2025-01-23,Hari Biasa,3,4106,0.4226,Expired Discount,0.0258,7,3
P0022441,108,2025-01-23,Hari Biasa,3,4649,0.3636,Expired Discount,0.0966,7,3
P0032348,108,2025-01-23,Hari Biasa,3,26000,0.0,Tanpa Diskon,0.1654,144,221
P0023764,108,2025-01-23,Hari Biasa,3,14400,0.0,Tanpa Diskon,0.1667,81,284
P0025278,108,2025-01-23,Hari Biasa,3,4500,0.0,Tanpa Diskon,0.1556,112,253
P0033502,108,2025-01-23,Hari Biasa,3,13600,0.0,Tanpa Diskon,0.2279,121,244
P0026232,108,2025-01-23,Hari Biasa,3,8200,0.0,Tanpa Diskon,0.1951,32,333
P0034154,108,2025-01-23,Hari Biasa,3,16150,0.0,Tanpa Diskon,0.1827,42,323
P0023102,108,2025-01-23,Hari Biasa,3,12340,0.3043,Expired Discount,0.0357,6,4
P0022161,108,2025-01-23,Hari Biasa,3,3000,0.0,Tanpa Diskon,0.2,149,216
P0027479,108,2025-01-23,Hari Biasa,3,29150,0.0,Tanpa Diskon,0.1835,177,188
P0023479,108,2025-01-23,Hari Biasa,3,19750,0.0,Tanpa Diskon,0.2304,85,280
P0028748,108,2025-01-23,Hari Biasa,3,7400,0.0,Tanpa Diskon,0.2297,129,236
P0030180,108,2025-01-23,Hari Biasa,3,2720,0.346,Expired Discount,0.0441,1,9
P0022952,108,2025-01-23,Hari Biasa,3,30000,0.0,Tanpa Diskon,0.18,73,292
P0023381,108,2025-01-23,Hari Biasa,3,18241,0.4374,Expired Discount,0.0187,4,6
P0030155,108,2025-01-23,Hari Biasa,3,24775,0.3853,Expired Discount,0.0111,5,5
P0033716,108,2025-01-23,Hari Biasa,3,24899,0.3064,Expired Discount,0.02,3,7
P0026370,108,2025-01-23,Hari Biasa,3,19300,0.0,Tanpa Diskon,0.171,131,234
P0023039,108,2025-01-23,Hari Biasa,3,18400,0.0,Tanpa Diskon,0.1793,59,306
P0035868,108,2025-01-23,Hari Biasa,3,9550,0.0,Tanpa Diskon,0.1518,124,241
P0026195,108,2025-01-23,Hari Biasa,3,5000,0.0,Tanpa Diskon,0.2,45,320
P0030007,108,2025-01-23,Hari Biasa,3,13443,0.4739,Expired Discount,0.0181,7,3
P0032003,108,2025-01-23,Hari Biasa,3,6750,0.0,Tanpa Diskon,0.1407,156,209
P0032252,108,2025-01-23,Hari Biasa,3,11500,0.0,Tanpa Diskon,0.1391,168,197
P0030474,108,2025-01-23,Hari Biasa,3,44100,0.0,Tanpa Diskon,0.2086,156,209
P0026967,108,2025-01-23,Hari Biasa,3,11750,0.0,Tanpa Diskon,0.1404,70,295
P0030627,108,2025-01-23,Hari Biasa,3,7929,0.4753,Expired Discount,0.0415,2,8
P0025543,108,2025-01-23,Hari Biasa,3,33600,0.0,Tanpa Diskon,0.1935,175,190
P0028481,108,2025-01-23,Hari Biasa,3,41750,0.0,Tanpa Diskon,0.1473,110,255
P0029186,108,2025-01-23,Hari Biasa,3,9100,0.0,Tanpa Diskon,0.2088,87,278
P0025729,108,2025-01-23,Hari Biasa,3,4700,0.0,Tanpa Diskon,0.1277,45,320
P0032493,108,2025-01-23,Hari Biasa,3,9000,0.0,Tanpa Diskon,0.1444,77,288
P0024549,108,2025-01-23,Hari Biasa,3,37900,0.0,Tanpa Diskon,0.153,141,224
P0026941,108,2025-01-23,Hari Biasa,3,28200,0.0,Tanpa Diskon,0.1312,72,293
P0025738,108,2025-01-23,Hari Biasa,3,2401,0.3547,Expired Discount,0.1254,4,6
P0024556,108,2025-01-23,Hari Biasa,3,28300,0.0,Tanpa Diskon,0.2155,157,208
P0023067,108,2025-01-23,Hari Biasa,3,11750,0.0,Tanpa Diskon,0.1319,94,271
P0033014,108,2025-01-23,Hari Biasa,3,16550,0.0,Tanpa Diskon,0.142,88,277
P0022255,108,2025-01-23,Hari Biasa,3,24700,0.0,Tanpa Diskon,0.1336,45,320
P0029933,108,2025-01-23,Hari Biasa,3,35400,0.0,Tanpa Diskon,0.178,166,199
P0027470,108,2025-01-23,Hari Biasa,3,15400,0.0,Tanpa Diskon,0.1364,142,223
P0048135,108,2025-01-23,Hari Biasa,4,16600,0.0,Tanpa Diskon,0.2289,98,267
P0036645,108,2025-01-23,Hari Biasa,4,12600,0.0,Tanpa Diskon,0.1667,129,236
P0046162,108,2025-01-23,Hari Biasa,4,13500,0.0,Tanpa Diskon,0.1704,144,221
P0042659,108,2025-01-23,Hari Biasa,4,8950,0.0,Tanpa Diskon,0.2179,103,262
P0038941,108,2025-01-23,Hari Biasa,4,13500,0.0,Tanpa Diskon,0.1852,18,347
P0046845,108,2025-01-23,Hari Biasa,4,5300,0.0,Tanpa Diskon,0.1321,115,250
P0047926,108,2025-01-23,Hari Biasa,4,25000,0.0,Tanpa Diskon,0.216,40,325
P0041464,108,2025-01-23,Hari Biasa,4,6300,0.0,Tanpa Diskon,0.1746,149,216
P0044718,108,2025-01-23,Hari Biasa,4,30300,0.0,Tanpa Diskon,0.1353,44,321
P0046000,108,2025-01-23,Hari Biasa,4,35550,0.0,Tanpa Diskon,0.1589,57,308
P0042132,108,2025-01-23,Hari Biasa,4,25900,0.0,Tanpa Diskon,0.1313,38,327
P0044876,108,2025-01-23,Hari Biasa,4,4000,0.0,Tanpa Diskon,0.125,114,251
P0047148,108,2025-01-23,Hari Biasa,4,3584,0.4328,Expired Discount,0.0513,7,3
P0036495,108,2025-01-23,Hari Biasa,4,22200,0.0,Tanpa Diskon,0.1577,148,217
P0048570,108,2025-01-23,Hari Biasa,4,2700,0.0,Tanpa Diskon,0.2222,141,224
P0043319,108,2025-01-23,Hari Biasa,4,4100,0.0,Tanpa Diskon,0.1463,51,314
P0038015,108,2025-01-23,Hari Biasa,4,18500,0.0,Tanpa Diskon,0.1946,51,314
P0038387,108,2025-01-23,Hari Biasa,4,19800,0.0,Tanpa Diskon,0.1515,37,328
P0039808,108,2025-01-23,Hari Biasa,4,9117,0.4826,Expired Discount,0.0238,5,5
P0043959,108,2025-01-23,Hari Biasa,4,25300,0.0,Tanpa Diskon,0.1383,172,193
P0045100,108,2025-01-23,Hari Biasa,4,11750,0.0,Tanpa Diskon,0.1489,160,205
P0045509,108,2025-01-23,Hari Biasa,4,53400,0.0,Tanpa Diskon,0.1536,118,247
P0037854,108,2025-01-23,Hari Biasa,4,62800,0.0,Tanpa Diskon,0.2102,44,321
P0043289,108,2025-01-23,Hari Biasa,4,10000,0.0,Tanpa Diskon,0.19,162,203
P0040074,108,2025-01-23,Hari Biasa,4,14887,0.3317,Expired Discount,0.0327,7,3
P0041201,108,2025-01-23,Hari Biasa,4,10200,0.0,Tanpa Diskon,0.1471,178,187
P0044239,108,2025-01-23,Hari Biasa,4,13400,0.0,Tanpa Diskon,0.2239,61,304
P0041693,108,2025-01-23,Hari Biasa,4,16200,0.0,Tanpa Diskon,0.2099,162,203
P0039437,108,2025-01-23,Hari Biasa,4,9150,0.0,Tanpa Diskon,0.1694,125,240
P0037991,108,2025-01-23,Hari Biasa,4,22600,0.0,Tanpa Diskon,0.2257,157,208
P0047475,108,2025-01-23,Hari Biasa,4,10100,0.0,Tanpa Diskon,0.2277,42,323
P0048785,108,2025-01-23,Hari Biasa,4,10150,0.0,Tanpa Diskon,0.1921,143,222
P0037214,108,2025-01-23,Hari Biasa,4,26350,0.0,Tanpa Diskon,0.1689,136,229
P0040204,108,2025-01-23,Hari Biasa,4,30700,0.0,Tanpa Diskon,0.2182,135,230
P0041258,108,2025-01-23,Hari Biasa,4,14655,0.4741,Expired Discount,0.0174,7,3
P0047716,108,2025-01-23,Hari Biasa,4,13800,0.0,Tanpa Diskon,0.1739,125,240
P0040273,108,2025-01-23,Hari Biasa,4,16750,0.0,Tanpa Diskon,0.1522,146,219
P0041780,108,2025-01-23,Hari Biasa,4,4500,0.0,Tanpa Diskon,0.2,50,315
P0046233,108,2025-01-23,Hari Biasa,4,33950,0.0,Tanpa Diskon,0.1753,59,306
P0039362,108,2025-01-23,Hari Biasa,4,8400,0.0,Tanpa Diskon,0.131,59,306
P0037544,108,2025-01-23,Hari Biasa,4,34350,0.0,Tanpa Diskon,0.2082,49,316
P0046264,108,2025-01-23,Hari Biasa,4,33350,0.0,Tanpa Diskon,0.1904,87,278
P0039475,108,2025-01-23,Hari Biasa,4,12700,0.0,Tanpa Diskon,0.1575,164,201
P0037232,108,2025-01-23,Hari Biasa,4,18017,0.3254,Expired Discount,0.0176,4,6
P0044515,108,2025-01-23,Hari Biasa,4,4800,0.0,Tanpa Diskon,0.2083,128,237
P0041147,108,2025-01-23,Hari Biasa,4,29300,0.0,Tanpa Diskon,0.1399,46,319
P0047283,108,2025-01-23,Hari Biasa,4,3500,0.0,Tanpa Diskon,0.2,176,189
P0046727,108,2025-01-23,Hari Biasa,4,25400,0.0,Tanpa Diskon,0.185,44,321
P0046803,108,2025-01-23,Hari Biasa,4,5700,0.0,Tanpa Diskon,0.2281,73,292
P0045641,108,2025-01-23,Hari Biasa,4,6500,0.0,Tanpa Diskon,0.2,119,246
P0040339,108,2025-01-23,Hari Biasa,4,15900,0.0,Tanpa Diskon,0.1887,177,188
P0047946,108,2025-01-23,Hari Biasa,4,16297,0.4148,Expired Discount,0.0182,5,5
P0037088,108,2025-01-23,Hari Biasa,4,4900,0.0,Tanpa Diskon,0.2041,70,295
P0046007,108,2025-01-23,Hari Biasa,4,11000,0.0,Tanpa Diskon,0.1545,78,287
P0043260,108,2025-01-23,Hari Biasa,4,43600,0.0,Tanpa Diskon,0.2133,128,237
P0043193,108,2025-01-23,Hari Biasa,4,20629,0.4633,Expired Discount,0.0159,7,3
P0036989,108,2025-01-23,Hari Biasa,4,5425,0.3655,Expired Discount,0.0783,2,8
P0042101,108,2025-01-23,Hari Biasa,4,11139,0.3827,Expired Discount,0.0394,2,8
P0048703,108,2025-01-23,Hari Biasa,4,7600,0.0,Tanpa Diskon,0.2105,54,311
P0037713,108,2025-01-23,Hari Biasa,4,8150,0.0,Tanpa Diskon,0.2025,98,267
P0042458,108,2025-01-23,Hari Biasa,4,3721,0.4889,Expired Discount,0.1131,3,7
P0040377,108,2025-01-23,Hari Biasa,4,7300,0.0,Tanpa Diskon,0.137,160,205
P0038950,108,2025-01-23,Hari Biasa,4,14056,0.4805,Expired Discount,0.0111,2,8
P0041779,108,2025-01-23,Hari Biasa,4,27100,0.0,Tanpa Diskon,0.1624,34,331
P0038430,108,2025-01-23,Hari Biasa,4,57800,0.0,Tanpa Diskon,0.1696,53,312
P0044622,108,2025-01-23,Hari Biasa,4,29669,0.4217,Expired Discount,0.0057,3,7
P0040014,108,2025-01-23,Hari Biasa,4,4511,0.3034,Expired Discount,0.0689,4,6
P0042706,108,2025-01-23,Hari Biasa,4,2508,0.3477,Expired Discount,0.1627,2,8
P0041125,108,2025-01-23,Hari Biasa,4,2900,0.0,Tanpa Diskon,0.1724,38,327
P0048645,108,2025-01-23,Hari Biasa,4,6800,0.0,Tanpa Diskon,0.2059,163,202
P0038403,108,2025-01-23,Hari Biasa,4,2150,0.0,Tanpa Diskon,0.2093,96,269
P0045091,108,2025-01-23,Hari Biasa,4,46200,0.0,Tanpa Diskon,0.2165,62,303
P0048724,108,2025-01-23,Hari Biasa,4,6564,0.4156,Expired Discount,0.0707,7,3
P0046471,108,2025-01-23,Hari Biasa,4,52200,0.0,Tanpa Diskon,0.2107,46,319
P0040987,108,2025-01-23,Hari Biasa,4,17300,0.0,Tanpa Diskon,0.2312,44,321
P0042633,108,2025-01-23,Hari Biasa,4,36100,0.0,Tanpa Diskon,0.2188,88,277
P0041178,108,2025-01-23,Hari Biasa,4,4200,0.0,Tanpa Diskon,0.2143,149,216
P0036759,108,2025-01-23,Hari Biasa,4,52200,0.0,Tanpa Diskon,0.1628,92,273
P0039701,108,2025-01-23,Hari Biasa,4,28700,0.0,Tanpa Diskon,0.1394,171,194
P0038078,108,2025-01-23,Hari Biasa,4,27350,0.0,Tanpa Diskon,0.192,122,243
P0044478,108,2025-01-23,Hari Biasa,4,30800,0.0,Tanpa Diskon,0.1364,142,223
P0042750,108,2025-01-23,Hari Biasa,4,30550,0.0,Tanpa Diskon,0.1653,168,197
P0043187,108,2025-01-23,Hari Biasa,4,7900,0.0,Tanpa Diskon,0.2278,111,254
P0036617,108,2025-01-23,Hari Biasa,4,3200,0.0,Tanpa Diskon,0.1562,113,252
P0043201,108,2025-01-23,Hari Biasa,4,19000,0.0,Tanpa Diskon,0.1368,62,303
P0042458,108,2025-01-23,Hari Biasa,4,3722,0.3603,Expired Discount,0.1134,5,5
P0048974,108,2025-01-23,Hari Biasa,4,12800,0.0,Tanpa Diskon,0.1719,113,252
P0040058,108,2025-01-23,Hari Biasa,4,15000,0.0,Tanpa Diskon,0.2,22,343
P0047753,108,2025-01-23,Hari Biasa,4,15700,0.0,Tanpa Diskon,0.1847,109,256
P0039244,108,2025-01-23,Hari Biasa,4,24069,0.359,Expired Discount,0.0112,6,4
P0047548,108,2025-01-23,Hari Biasa,4,13700,0.0,Tanpa Diskon,0.146,143,222
P0046569,108,2025-01-23,Hari Biasa,4,16288,0.4935,Expired Discount,0.0177,2,8
P0043673,108,2025-01-23,Hari Biasa,4,25300,0.0,Tanpa Diskon,0.2292,178,187
P0042681,108,2025-01-23,Hari Biasa,4,33750,0.0,Tanpa Diskon,0.2059,57,308
P0042464,108,2025-01-23,Hari Biasa,4,32350,0.0,Tanpa Diskon,0.153,46,319
P0044004,108,2025-01-23,Hari Biasa,4,5200,0.0,Tanpa Diskon,0.1923,87,278
P0042174,108,2025-01-23,Hari Biasa,4,3411,0.4944,Expired Discount,0.0325,2,8
P0041790,108,2025-01-23,Hari Biasa,4,3200,0.0,Tanpa Diskon,0.125,176,189
P0040973,108,2025-01-23,Hari Biasa,4,32800,0.0,Tanpa Diskon,0.2165,137,228
P0043386,108,2025-01-23,Hari Biasa,4,24950,0.0,Tanpa Diskon,0.1583,145,220
P0039909,108,2025-01-23,Hari Biasa,4,12750,0.0,Tanpa Diskon,0.1608,122,243
P0037183,108,2025-01-23,Hari Biasa,4,3900,0.0,Tanpa Diskon,0.1795,19,346
P0046520,108,2025-01-23,Hari Biasa,4,6400,0.0,Tanpa Diskon,0.1562,107,258
P0043465,108,2025-01-23,Hari Biasa,4,42500,0.0,Tanpa Diskon,0.1624,147,218
P0040253,108,2025-01-23,Hari Biasa,4,11200,0.0,Tanpa Diskon,0.2143,107,258
P0045502,108,2025-01-23,Hari Biasa,4,6400,0.0,Tanpa Diskon,0.2031,85,280
P0038280,108,2025-01-23,Hari Biasa,4,4241,0.4143,Expired Discount,0.104,4,6
P0042878,108,2025-01-23,Hari Biasa,4,15950,0.0,Tanpa Diskon,0.1912,79,286
P0041251,108,2025-01-23,Hari Biasa,4,10400,0.0,Tanpa Diskon,0.1346,30,335
P0041354,108,2025-01-23,Hari Biasa,4,11600,0.0,Tanpa Diskon,0.1379,145,220
P0041646,108,2025-01-23,Hari Biasa,4,2950,0.0,Tanpa Diskon,0.1525,78,287
P0046084,108,2025-01-23,Hari Biasa,4,24150,0.0,Tanpa Diskon,0.2091,36,329
P0048045,108,2025-01-23,Hari Biasa,4,6200,0.0,Tanpa Diskon,0.2258,155,210
P0047728,108,2025-01-23,Hari Biasa,4,34600,0.0,Tanpa Diskon,0.1705,90,275
P0036117,108,2025-01-23,Hari Biasa,4,17493,0.3812,Expired Discount,0.0167,6,4
P0047946,108,2025-01-23,Hari Biasa,4,16403,0.4144,Expired Discount,0.0246,5,5
P0036828,108,2025-01-23,Hari Biasa,4,22600,0.0,Tanpa Diskon,0.1991,165,200
P0038500,108,2025-01-23,Hari Biasa,4,8150,0.0,Tanpa Diskon,0.1534,32,333
P0046939,108,2025-01-23,Hari Biasa,4,6150,0.0,Tanpa Diskon,0.2033,57,308
P0038459,108,2025-01-23,Hari Biasa,4,6400,0.0,Tanpa Diskon,0.2031,153,212
P0039703,108,2025-01-23,Hari Biasa,4,23500,0.0,Tanpa Diskon,0.2128,60,305
P0038497,108,2025-01-23,Hari Biasa,4,31000,0.0,Tanpa Diskon,0.1677,116,249
P0044533,108,2025-01-23,Hari Biasa,4,14350,0.0,Tanpa Diskon,0.2195,44,321
P0037063,108,2025-01-23,Hari Biasa,4,47950,0.0,Tanpa Diskon,0.1721,124,241
P0046093,108,2025-01-23,Hari Biasa,4,29400,0.0,Tanpa Diskon,0.1701,125,240
P0051478,108,2025-01-23,Hari Biasa,5,15350,0.0,Tanpa Diskon,0.1401,138,227
P0053761,108,2025-01-23,Hari Biasa,5,14750,0.0,Tanpa Diskon,0.1661,170,195
P0050492,108,2025-01-23,Hari Biasa,5,15100,0.0,Tanpa Diskon,0.2119,73,292
P0052629,108,2025-01-23,Hari Biasa,5,11759,0.303,Expired Discount,0.039,4,6
P0053235,108,2025-01-23,Hari Biasa,5,1300,0.0,Tanpa Diskon,0.1538,79,286
P0051510,108,2025-01-23,Hari Biasa,5,25300,0.0,Tanpa Diskon,0.1897,49,316
P0053890,108,2025-01-23,Hari Biasa,5,17350,0.0,Tanpa Diskon,0.1988,75,290
P0050428,108,2025-01-23,Hari Biasa,5,49100,0.0,Tanpa Diskon,0.1833,101,264
P0051900,108,2025-01-23,Hari Biasa,5,6000,0.0,Tanpa Diskon,0.1667,166,199
P0054192,108,2025-01-23,Hari Biasa,5,11350,0.0,Tanpa Diskon,0.1366,68,297
P0053891,108,2025-01-23,Hari Biasa,5,11100,0.0,Tanpa Diskon,0.1982,55,310
P0051023,108,2025-01-23,Hari Biasa,5,5344,0.3612,Expired Discount,0.0457,4,6
P0051757,108,2025-01-23,Hari Biasa,5,20200,0.0,Tanpa Diskon,0.1485,158,207
P0050883,108,2025-01-23,Hari Biasa,5,18214,0.4572,Expired Discount,0.0172,2,8
P0052439,108,2025-01-23,Hari Biasa,5,3900,0.0,Tanpa Diskon,0.2051,54,311
P0054774,108,2025-01-23,Hari Biasa,5,9600,0.0,Tanpa Diskon,0.2188,54,311
P0050606,108,2025-01-23,Hari Biasa,5,8700,0.0,Tanpa Diskon,0.1954,88,277
P0049963,108,2025-01-23,Hari Biasa,5,14297,0.3055,Expired Discount,0.0348,7,3
P0050845,108,2025-01-23,Hari Biasa,5,17900,0.0,Tanpa Diskon,0.2123,92,273
P0051985,108,2025-01-23,Hari Biasa,5,9345,0.4679,Expired Discount,0.0369,3,7
P0054313,108,2025-01-23,Hari Biasa,5,3047,0.3223,Expired Discount,0.1467,3,7
P0054546,108,2025-01-23,Hari Biasa,5,5000,0.0,Tanpa Diskon,0.16,109,256
P0051398,108,2025-01-23,Hari Biasa,5,5985,0.3179,Expired Discount,0.0643,6,4
P0054285,108,2025-01-23,Hari Biasa,5,5800,0.0,Tanpa Diskon,0.1897,29,336
P0050160,108,2025-01-23,Hari Biasa,5,8750,0.0,Tanpa Diskon,0.2,164,201
P0050489,108,2025-01-23,Hari Biasa,5,7950,0.0,Tanpa Diskon,0.1824,69,296
P0056499,108,2025-01-23,Hari Biasa,5,40700,0.0,Tanpa Diskon,0.1622,87,278
P0051082,108,2025-01-23,Hari Biasa,5,3431,0.4777,Expired Discount,0.1256,5,5
P0056182,108,2025-01-23,Hari Biasa,5,9800,0.0,Tanpa Diskon,0.1735,130,235
P0054051,108,2025-01-23,Hari Biasa,5,18900,0.0,Tanpa Diskon,0.1852,124,241
P0049358,108,2025-01-23,Hari Biasa,5,22200,0.0,Tanpa Diskon,0.2072,119,246
P0054925,108,2025-01-23,Hari Biasa,5,10000,0.0,Tanpa Diskon,0.16,136,229
P0052933,108,2025-01-23,Hari Biasa,5,15800,0.0,Tanpa Diskon,0.1899,137,228
P0052474,108,2025-01-23,Hari Biasa,5,8800,0.0,Tanpa Diskon,0.1477,150,215
P0049743,108,2025-01-23,Hari Biasa,5,51550,0.0,Tanpa Diskon,0.195,84,281
P0049207,108,2025-01-23,Hari Biasa,5,15400,0.0,Tanpa Diskon,0.2143,138,227
P0054109,108,2025-01-23,Hari Biasa,5,7924,0.4589,Expired Discount,0.0535,1,9
P0056012,108,2025-01-23,Hari Biasa,5,20100,0.0,Tanpa Diskon,0.1741,41,324
P0051322,108,2025-01-23,Hari Biasa,5,2000,0.0,Tanpa Diskon,0.1,24,341
P0055629,108,2025-01-23,Hari Biasa,5,1900,0.0,Tanpa Diskon,0.1579,42,323
P0050211,108,2025-01-23,Hari Biasa,5,3750,0.0,Tanpa Diskon,0.1733,88,277
P0053474,108,2025-01-23,Hari Biasa,5,13100,0.0,Tanpa Diskon,0.1985,27,338
P0052948,108,2025-01-23,Hari Biasa,5,5833,0.4867,Expired Discount,0.0742,4,6
P0053381,108,2025-01-23,Hari Biasa,5,11200,0.0,Tanpa Diskon,0.1429,70,295
P0050804,108,2025-01-23,Hari Biasa,5,30000,0.0,Tanpa Diskon,0.1867,103,262
P0051760,108,2025-01-23,Hari Biasa,5,20950,0.0,Tanpa Diskon,0.1838,48,317
P0049191,108,2025-01-23,Hari Biasa,5,2454,0.4993,Expired Discount,0.1035,5,5
P0052757,108,2025-01-23,Hari Biasa,5,25350,0.0,Tanpa Diskon,0.14,158,207
P0056250,108,2025-01-23,Hari Biasa,5,4173,0.3615,Expired Discount,0.0415,7,3
P0053407,108,2025-01-23,Hari Biasa,5,38600,0.0,Tanpa Diskon,0.1528,71,294
P0049300,108,2025-01-23,Hari Biasa,5,17300,0.0,Tanpa Diskon,0.1908,178,187
P0052428,108,2025-01-23,Hari Biasa,5,19800,0.0,Tanpa Diskon,0.1768,35,330
P0049464,108,2025-01-23,Hari Biasa,5,21300,0.0,Tanpa Diskon,0.1972,108,257
P0052368,108,2025-01-23,Hari Biasa,5,51300,0.0,Tanpa Diskon,0.2203,67,298
P0051616,108,2025-01-23,Hari Biasa,5,64200,0.0,Tanpa Diskon,0.1807,39,326
P0051753,108,2025-01-23,Hari Biasa,5,14123,0.3179,Expired Discount,0.0087,3,7
P0055001,108,2025-01-23,Hari Biasa,5,27300,0.0,Tanpa Diskon,0.1978,166,199
P0054284,108,2025-01-23,Hari Biasa,5,11550,0.0,Tanpa Diskon,0.1342,154,211
P0050697,108,2025-01-23,Hari Biasa,5,28600,0.0,Tanpa Diskon,0.1364,152,213
P0053679,108,2025-01-23,Hari Biasa,5,21600,0.0,Tanpa Diskon,0.213,98,267
P0053738,108,2025-01-23,Hari Biasa,5,6200,0.0,Tanpa Diskon,0.1613,49,316
P0051133,108,2025-01-23,Hari Biasa,5,5493,0.4116,Expired Discount,0.0533,5,5
P0051120,108,2025-01-23,Hari Biasa,5,6150,0.0,Tanpa Diskon,0.187,65,300
P0051277,108,2025-01-23,Hari Biasa,5,5950,0.0,Tanpa Diskon,0.2101,52,313
P0049579,108,2025-01-23,Hari Biasa,5,10950,0.0,Tanpa Diskon,0.2055,54,311
P0054760,108,2025-01-23,Hari Biasa,5,9200,0.0,Tanpa Diskon,0.1957,163,202
P0055240,108,2025-01-23,Hari Biasa,5,32350,0.0,Tanpa Diskon,0.1685,85,280
P0054967,108,2025-01-23,Hari Biasa,5,33600,0.0,Tanpa Diskon,0.1696,109,256
P0050950,108,2025-01-23,Hari Biasa,5,18150,0.0,Tanpa Diskon,0.1956,78,287
P0055931,108,2025-01-23,Hari Biasa,5,35400,0.0,Tanpa Diskon,0.161,37,328
P0054604,108,2025-01-23,Hari Biasa,5,14751,0.4663,Expired Discount,0.0102,5,5
P0050984,108,2025-01-23,Hari Biasa,5,35900,0.0,Tanpa Diskon,0.1866,175,190
P0055071,108,2025-01-23,Hari Biasa,5,59200,0.0,Tanpa Diskon,0.1723,138,227
P0049986,108,2025-01-23,Hari Biasa,5,11000,0.0,Tanpa Diskon,0.1909,118,247
P0049841,108,2025-01-23,Hari Biasa,5,17600,0.0,Tanpa Diskon,0.2159,128,237
P0049500,108,2025-01-23,Hari Biasa,5,8200,0.0,Tanpa Diskon,0.1829,39,326
P0053835,108,2025-01-23,Hari Biasa,5,5350,0.0,Tanpa Diskon,0.1589,166,199
P0055798,108,2025-01-23,Hari Biasa,5,30300,0.0,Tanpa Diskon,0.1551,118,247
P0052576,108,2025-01-23,Hari Biasa,5,23150,0.0,Tanpa Diskon,0.1965,79,286
P0055220,108,2025-01-23,Hari Biasa,5,2453,0.4699,Expired Discount,0.1439,5,5
P0055963,108,2025-01-23,Hari Biasa,5,9100,0.0,Tanpa Diskon,0.2308,105,260
P0054166,108,2025-01-23,Hari Biasa,5,23300,0.0,Tanpa Diskon,0.133,110,255
P0051787,108,2025-01-23,Hari Biasa,5,5300,0.0,Tanpa Diskon,0.1509,146,219
P0049252,108,2025-01-23,Hari Biasa,5,4200,0.0,Tanpa Diskon,0.2143,121,244
P0049727,108,2025-01-23,Hari Biasa,5,13350,0.0,Tanpa Diskon,0.161,154,211
P0052868,108,2025-01-23,Hari Biasa,5,5282,0.3302,Expired Discount,0.0345,2,8
P0071484,108,2025-01-23,Hari Biasa,6,9950,0.0,Tanpa Diskon,0.1759,62,303
P0065459,108,2025-01-23,Hari Biasa,6,13150,0.0,Tanpa Diskon,0.2243,136,229
P0060952,108,2025-01-23,Hari Biasa,6,9500,0.0,Tanpa Diskon,0.1789,154,211
P0063047,108,2025-01-23,Hari Biasa,6,12900,0.0,Tanpa Diskon,0.1628,20,345
P0058815,108,2025-01-23,Hari Biasa,6,30400,0.0,Tanpa Diskon,0.1579,97,268
P0057378,108,2025-01-23,Hari Biasa,6,29827,0.362,Expired Discount,0.011,1,9
P0064969,108,2025-01-23,Hari Biasa,6,17300,0.0,Tanpa Diskon,0.1329,62,303
P0071073,108,2025-01-23,Hari Biasa,6,5400,0.0,Tanpa Diskon,0.2037,54,311
P0058156,108,2025-01-23,Hari Biasa,6,15300,0.0,Tanpa Diskon,0.1569,104,261
P0067804,108,2025-01-23,Hari Biasa,6,50900,0.0,Tanpa Diskon,0.1906,54,311
P0069503,108,2025-01-23,Hari Biasa,6,29600,0.0,Tanpa Diskon,0.1622,85,280
P0067192,108,2025-01-23,Hari Biasa,6,2150,0.0,Tanpa Diskon,0.1628,72,293
P0057761,108,2025-01-23,Hari Biasa,6,2550,0.0,Tanpa Diskon,0.2157,64,301
